time,p_u,p_l,t_u,t_l,rh_u,rh_u_wrt_ice_or_water,qh_u,rh_l,rh_l_wrt_ice_or_water,qh_l,wspd_u,wspd_l,wdir_u,wdir_l,wspd_x_u,wspd_y_u,wspd_x_l,wspd_y_l,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dlhf_l,dshf_u,dshf_l,z_boom_u,z_boom_cor_u,z_boom_l,z_boom_cor_l,z_stake,z_stake_cor,z_surf_combined,snow_height,rainfall_u,rainfall_cor_u,rainfall_l,rainfall_cor_l,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,t_i_9,t_i_10,t_i_11,d_t_i_1,d_t_i_2,d_t_i_3,d_t_i_4,d_t_i_5,d_t_i_6,d_t_i_7,d_t_i_8,d_t_i_9,d_t_i_10,d_t_i_11,t_i_10m,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,lat,lon,alt,batt_v,t_rad,t_i,rh_i_wrt_ice_or_water,wdir_i,wspd_y_i
2012-12-01,796.5797,,-23.2225,,78.6267,92.4314,0.7629,,,,8.6777,,132.1689,,6.1189,-5.5423,,,1.0554,1.0187,1.0351,1.0351,,199.5548,224.6298,0.6968,-22.4718,1.4568,,32.2457,,1.9157,1.8315,,,1.0271,0.9819,0.773,0.773,,,,,-8.402,-0.7493,-8.0519,-8.0551,-7.0594,-5.5573,-4.6959,-5.0304,,,,,1.0942,0.9142,1.9142,2.9143,3.9143,4.9143,7.9143,8.0027,9.0027,10.0027,,-0.0967,-0.3857,,,,,67.000278,-47.021298,1842.21,12.38,-23.6434,-23.2171,94.4264,136.6343,-5.5714
2013-01-01,784.7789,,-21.8103,,75.9204,91.4128,0.7199,,,,10.7891,,122.362,,8.5341,-5.408,,,7.0018,6.553,5.1324,5.1324,,184.9576,220.7945,0.5481,-23.2464,2.0887,,43.2612,,1.8568,1.7808,,,1.0188,0.977,0.8019,0.8019,,,,,-10.7526,-3.6599,-10.3656,-10.3314,-9.2449,-7.4244,-6.2467,-5.6784,,,,,1.1231,0.9431,1.9431,2.9431,3.9431,4.9432,7.9432,8.0316,9.0316,10.0316,,-0.0942,-0.3622,,,,,67.000281,-47.0214,1842.14,12.36,-22.2181,-21.8155,92.647,128.8627,-5.4014
2013-02-01,792.9507,,-23.9407,,76.0532,93.479,0.5941,,,,8.3535,,138.7318,,5.1892,-5.9134,,,40.4284,39.531,31.714,31.714,,181.8848,213.4318,0.613,-25.3975,2.1778,,32.4844,,1.8458,1.7627,,,0.9826,0.9383,0.8226,0.8226,,,,,-11.9408,-5.4568,-11.4914,-11.4592,-10.466,-8.7594,-7.5739,-6.4416,,,,,1.1436,0.9636,1.9636,2.9636,3.9636,4.9636,7.9636,8.052,9.052,10.052,,-0.1078,-0.371,,,,,67.000284,-47.021498,1842.08,12.96,-24.1382,-23.9353,93.7015,142.3581,-5.8829
2013-03-01,809.3512,,-20.3505,,77.6147,90.1924,0.8887,,,,7.4746,,139.9112,,4.4374,-5.2717,,,123.0636,121.8974,96.5036,96.5036,,188.013,226.9706,0.5229,-21.7253,0.2699,,28.6476,,1.7813,1.7129,,,0.894,0.8596,0.8976,0.8976,,,,,-12.871,-7.3633,-12.4935,-12.5454,-11.7218,-10.0435,-8.7884,-7.2225,,,,,1.2188,1.0388,2.0388,3.0388,4.0389,5.0389,8.0389,8.1273,9.1273,10.1273,,-0.0804,-0.3915,,,,,67.000286,-47.021595,1842.01,13.84,-20.0693,-20.3558,90.2264,142.325,-5.2886
2013-04-01,801.8606,,-19.8739,,72.3153,85.1043,0.8006,,,,6.9531,,143.2515,,3.2208,-4.3135,,,239.5563,238.3313,186.0102,186.0247,0.7848,181.937,229.4188,0.4194,-20.7919,-4.2171,,19.8192,,1.7282,1.6639,,,0.8173,0.787,0.9448,0.9448,,,,,-12.613,-7.6378,-12.0582,-12.1328,-11.5558,-10.348,-9.452,-7.9533,,,,,1.2792,1.2172,2.2172,3.2172,4.2172,5.2172,8.2172,8.1745,9.1745,10.1745,,-0.0442,-0.414,,,,,67.000289,-47.021695,1841.94,13.95,-18.6715,-19.8741,85.5135,156.9829,-4.3109
2013-05-01,802.7776,,-15.0176,,75.2032,84.3924,1.2581,,,,5.8582,,164.6009,,0.9921,-3.6021,,,332.6913,331.7062,267.423,267.423,0.8137,211.2802,250.8722,0.5574,-15.2216,-11.2272,,5.9199,,1.5233,1.4805,,,0.5017,0.4874,1.1926,1.1926,,,,,-13.6131,-12.2239,-11.5598,-10.9142,-10.0532,-9.294,-9.044,-8.2417,,,,0.6458,1.6458,2.6458,3.6458,4.6458,5.6458,6.6458,9.6458,8.4223,9.4223,10.4223,-8.1483,-0.0419,-0.689,,67.000306,-47.021854,1840.48,67.000292,-47.021796,1841.87,13.98,-12.9941,-15.0151,85.6829,173.6019,-3.5628
2013-06-01,803.2556,,-4.3469,,76.3155,78.9693,2.7016,,,,5.4562,,141.399,,2.7037,-3.3867,,,387.0279,386.8401,300.5863,300.5863,0.7813,237.7772,292.7247,0.3973,-4.877,-26.3789,,12.6041,,1.5476,1.5352,,,0.508,0.5039,1.1598,1.1598,,,,,-5.6819,-10.2713,-10.5444,-10.606,-10.1483,-9.6145,-9.4928,-8.636,,,,0.613,1.613,2.613,3.613,4.613,5.613,6.613,9.613,8.3895,9.3895,10.3895,-8.5257,-0.0184,-0.6497,,67.000308,-47.021946,1841.03,67.000294,-47.021896,1841.81,13.99,-2.0147,-4.3481,80.531,151.5905,-3.3795
2013-07-01,805.9586,,-3.1695,,80.653,82.4444,3.1487,,,,4.9523,,142.6006,,2.431,-3.1797,,,345.0963,344.7707,263.2882,263.2882,0.7663,250.9319,298.1398,0.4847,-3.8394,-18.9867,,12.2461,,1.5963,1.5871,,,0.5607,0.5576,1.107,1.107,,,,,-2.0657,-6.4826,-8.3508,-9.3365,-9.4603,-9.3935,-9.5705,-8.9547,,,,0.5603,1.5603,2.5603,3.5602,4.5602,5.5602,6.5603,9.5602,8.3367,9.3367,10.3367,-8.8664,-0.0249,-0.6614,,67.000314,-47.022043,1841.22,67.000297,-47.021997,1841.74,13.83,-0.9362,-3.1744,82.9443,154.2912,-3.1744
2013-08-01,801.2988,,-5.8895,,82.7023,86.297,2.6762,,,,5.2783,,156.4932,,1.1881,-2.7315,,,242.369,241.1881,187.0839,187.0839,0.782,246.6509,285.9775,0.5607,-6.5874,-11.2077,,11.3989,,1.8106,1.791,,,0.7806,0.7722,0.8979,0.8979,,,,,-1.6448,-2.349,-4.7036,-6.8141,-7.8045,-8.4848,-9.1703,-9.1098,,,,0.3512,1.3512,2.3512,3.3512,4.3512,5.3512,6.3512,9.3512,8.1276,9.1276,10.1276,-9.0939,-0.0342,-0.692,,67.000319,-47.022136,1840.61,67.0003,-47.022099,1841.67,13.62,-4.7178,-5.881,86.9166,169.9334,-2.7375
2013-09-01,799.7177,,-9.5546,,86.0085,92.8566,2.1053,,,,5.9799,,157.8832,,1.6378,-4.0299,,,120.6253,119.7308,101.8589,101.8161,0.8424,249.2691,270.6059,0.7555,-10.295,-2.1677,,14.9456,,1.6637,1.6342,,,0.6118,0.601,1.0556,1.0556,,,,,-4.9728,-4.2811,-4.7886,-5.8447,-6.3408,-7.2845,-8.3266,-9.0623,,,,0.5332,1.5332,2.5332,3.5332,4.5332,5.5332,6.5332,9.5332,8.3096,9.3096,10.3096,-9.174,-0.0218,-0.7025,,67.000316,-47.022253,1839.81,67.000302,-47.022199,1841.6,13.3,-9.2146,-9.5594,92.785,178.1589,-3.9974
2013-10-01,800.0717,,-15.9848,,83.7026,93.8327,1.3435,,,,5.8147,,138.817,,3.4335,-3.9244,,,43.5032,42.5272,43.4175,43.4175,,221.0954,243.8641,0.7063,-17.2209,2.1863,,23.9395,,1.4645,1.4205,,,0.3676,0.3566,1.2908,1.2908,,,,,-7.8808,-6.3427,-5.9807,-6.3561,-6.1146,-6.7918,-7.7885,-8.8338,,,,0.7441,1.7441,2.7441,3.7441,4.7441,5.7441,6.7441,9.7441,8.5205,9.5205,10.5205,-8.9229,-0.0459,-0.7541,,67.000323,-47.022359,1838.71,67.000305,-47.0223,1841.53,13.13,-16.0605,-15.983,93.5967,140.7916,-3.9108
2013-11-01,790.6936,,-20.5011,,83.6924,97.2864,0.9599,,,,7.4875,,158.1981,,2.2162,-5.5404,,,11.4571,10.8971,8.787,8.787,,210.9174,228.3278,0.8101,-21.4775,,,,,,,,,0.4352,0.4171,1.2899,1.2899,,,,,-11.1989,-8.5044,-7.4907,-7.3115,-6.5283,-6.8436,-7.6669,-8.5787,,,,0.7503,1.7439,2.7439,3.7439,4.7439,5.7439,6.7439,9.7439,8.5204,9.5204,10.5204,-8.6558,-0.0936,-0.7308,,67.000327,-47.022508,1836.19,67.000308,-47.0224,1841.46,12.59,-20.9235,-20.4876,97.2853,160.4743,-5.5065
2013-12-01,783.6035,,-29.2757,,77.0055,98.0841,0.4009,,,,6.8975,,123.6765,,5.4549,-3.6347,,,,,,,,,,,,,,,,,,,,0.5415,0.5101,1.2919,1.2919,,,,,-12.8135,-9.9228,-8.8379,-8.4047,-7.2646,-7.1561,-7.9094,-8.5001,,,,0.7444,1.7444,2.7444,3.7444,4.7444,5.7444,6.7444,9.7444,8.5208,9.5208,10.5208,-8.5488,-0.058,-0.8006,,,,,67.00031,-47.022501,1841.4,12.43,-29.774,-29.2692,98.7796,125.367,-3.6701
2014-01-01,787.3731,,-21.9533,,78.6899,95.0056,0.7288,,,,9.6383,,125.0423,,7.5787,-5.315,,,4.9019,4.5399,4.0665,4.0665,,194.4911,221.6005,0.6638,-23.0784,,,,,,,,,0.5313,0.5073,1.2059,1.2059,,,,,-14.0817,-11.5007,-10.258,-9.5474,-8.107,-7.6793,-8.3246,-8.5398,,,,0.7169,1.6252,2.6252,3.6252,4.6252,5.6252,6.6252,9.6252,8.4016,9.4016,10.4016,-8.565,-0.0582,-0.6882,,67.000322,-47.022705,1834.32,67.000313,-47.022603,1841.33,12.37,-22.4301,-21.9567,95.3327,128.7792,-5.2927
2014-02-01,786.4756,,-23.5768,,75.305,91.3929,0.6371,,,,9.0087,,122.6977,,7.2555,-4.6575,,,35.9979,34.4529,28.0302,28.0302,,179.332,214.6449,0.5682,-25.0918,2.8335,,43.4997,,1.1461,1.0952,,,0.5044,0.4823,1.3497,1.3497,,,,,-14.6024,-12.1619,-11.034,-10.3676,-8.8564,-8.3,-8.8445,-8.6776,,,,0.8338,1.8029,2.8029,3.8029,4.8029,5.8029,6.8029,9.8029,8.5794,9.5794,10.5794,-8.663,-0.0408,-0.7895,,67.00035,-47.022771,1837.44,67.000316,-47.0227,1841.26,12.85,-23.8978,-23.5777,92.454,127.9999,-4.6519
2014-03-01,786.8642,,-25.8791,,75.1495,91.4555,0.5475,,,,7.1424,,134.8696,,4.5336,-4.5131,,,120.3538,118.1576,91.9354,91.9354,,171.2779,207.7977,0.5704,-27.144,0.8188,,28.819,,1.1253,1.0702,,,0.4902,0.4622,1.4187,1.4187,,,,,-15.8887,-13.1226,-11.8596,-11.0968,-9.5,-8.8617,-9.3419,-8.9111,,,,0.8726,1.8726,2.8726,3.8726,4.8726,5.8726,6.8726,9.8726,8.6491,9.6491,10.6491,-8.8937,-0.0161,-0.7911,,,,,67.000318,-47.022797,1841.19,13.7,-25.6052,-25.8992,91.4998,140.0794,-4.4791
2014-04-01,796.4174,,-20.0459,,77.6062,89.0618,0.9505,,,,6.7886,,149.0115,,2.8963,-4.8224,,,228.0094,226.3329,181.0969,181.3464,0.8004,190.9828,230.0348,0.5443,-20.9236,-3.0113,,18.3944,,1.0738,1.0333,,,,,1.4519,1.4519,,,,,-15.3347,-13.6359,-12.6074,-11.8456,-10.183,-9.473,-9.8596,-9.1776,,,,0.9052,1.9052,2.9052,3.9052,4.9052,5.9052,6.9052,9.9052,8.6817,9.6817,10.6817,-9.1561,-0.0108,-0.7635,,67.000341,-47.022994,1838.03,67.000321,-47.022898,1841.13,13.86,-18.9084,-20.0688,89.8084,167.0656,-4.8036
2014-05-01,805.6391,,-11.2194,,77.3204,84.5288,1.6665,,,,5.428,,153.946,,1.6607,-3.3968,,,340.7668,339.5153,273.6289,273.6291,0.8013,215.3233,264.4056,0.4344,-11.6429,-12.8334,,10.9712,,0.9781,0.9577,,,,,1.5495,1.5495,,,,,-12.6497,-12.6558,-12.3968,-12.0568,-10.604,-9.9616,-10.3346,-9.4562,,,,1.0019,2.0019,3.0019,4.0019,5.0019,6.0019,7.0019,10.0019,8.7784,9.7784,10.7784,-9.4579,-0.0146,-0.6819,,67.000341,-47.023077,1841.03,67.000324,-47.022998,1841.06,13.95,-9.1561,-11.2131,85.712,166.0359,-3.4202
2014-06-01,809.2978,,-3.6377,,78.9066,81.0209,2.943,,,,6.0083,,150.5216,,2.4501,-4.3343,,,376.3583,376.1976,292.3699,292.2516,0.7829,246.3806,296.4024,0.4629,-4.1446,-31.2034,,13.3725,,0.8971,0.8911,,,,,1.6195,1.6195,,,,,-9.0413,-10.6367,-11.3081,-11.5712,-10.5161,-10.1326,-10.6111,-9.7295,,,,1.0727,2.0727,3.0727,4.0727,5.0727,6.0727,7.0727,10.0727,8.8492,9.8492,10.8492,-9.7515,-0.0374,-0.673,,67.00035,-47.023158,1842.07,67.000326,-47.023099,1840.99,13.91,-1.5373,-3.6358,81.809,156.2243,-4.3494
2014-07-01,808.6064,,-2.2924,,80.558,82.0248,3.2985,,,,3.8874,,137.3621,,2.1527,-2.3379,,,359.9106,359.1783,266.3245,266.3469,0.743,248.8459,302.4133,0.4295,-2.8973,-20.0196,,9.4616,,1.0468,1.0425,,,0.4043,0.4033,1.4564,1.4564,,,,,-3.155,-6.6407,-8.8638,-10.1145,-9.7408,-9.8439,-10.5803,-9.9646,,,,0.9096,1.9096,2.9096,3.9096,4.9096,5.9096,6.9096,9.9096,8.6861,9.6861,10.6861,-9.9474,-0.026,-0.6474,,67.000357,-47.023253,1840.51,67.000329,-47.023199,1840.92,13.84,0.417,-2.2962,82.9543,148.2131,-2.3316
2014-08-01,810.6154,,-3.4199,,81.0485,82.9903,3.1014,,,,5.4562,,153.082,,1.8756,-3.6941,,,233.0739,230.2367,177.4208,177.0796,0.7742,258.6307,295.7534,0.5592,-4.3718,-16.5265,,17.4756,,1.2309,1.223,,,1.7841,1.7725,1.2835,1.2835,,,,,0.0232,-2.0476,-5.2469,-7.5605,-8.0895,-8.8896,-10.069,-10.0316,,,,0.7367,1.7367,2.7367,3.7367,4.7367,5.7367,6.7367,9.7367,8.5132,9.5132,10.5132,-10.0363,-0.0371,-0.7071,,67.000355,-47.023338,1839.46,67.000332,-47.023302,1840.85,13.59,-2.4663,-3.4091,83.0356,157.0503,-3.6622
2014-09-01,796.1399,,-9.7403,,83.9746,90.7902,2.034,,,,7.2313,,151.5042,,2.5688,-4.7319,,,128.7876,127.5671,99.5607,99.5607,0.8153,240.8886,269.2907,0.6737,-10.5608,-4.4098,,17.9287,,1.2847,1.2615,,,1.8729,1.8393,1.2239,1.2239,,,,,-3.122,-2.7782,-4.2397,-5.9207,-6.4463,-7.6297,-9.1164,-9.8727,,,,0.6799,1.6799,2.6799,3.6799,4.6799,5.6799,6.6799,9.6799,8.4563,9.4563,10.4563,-9.9519,-0.0864,-0.7351,,67.000354,-47.023467,1837.13,67.000334,-47.023402,1840.78,13.43,-9.5212,-9.7372,91.7406,164.4132,-4.7029
2014-10-01,801.1172,,-18.2552,,82.0747,94.7483,1.0512,,,,5.5659,,136.5254,,2.7403,-2.8902,,,55.5013,54.3495,44.6313,44.6313,,212.9097,236.6736,0.708,-19.0196,2.1456,,23.166,,1.244,1.2018,,,1.794,1.7327,1.312,1.312,,,,,-8.1684,-6.3623,-6.0991,-6.4512,-6.1859,-6.9408,-8.2763,-9.4531,,,,0.7652,1.7652,2.7652,3.7652,4.7652,5.7652,6.7652,9.7652,8.5417,9.5417,10.5417,-9.5454,-0.0389,-0.7388,,67.000362,-47.023558,1836.13,67.000337,-47.023503,1840.72,13.23,-18.3975,-18.2468,95.3047,162.6791,-2.8295
2014-11-01,791.0935,,-21.6862,,78.4283,92.4104,0.8073,,,,8.2065,,136.2628,,5.4338,-5.6788,,,13.4281,12.4437,10.58,10.58,,194.4274,226.494,0.5939,-21.7355,3.7552,,39.9158,,1.183,1.1347,,,1.7963,1.723,1.3504,1.3504,,,,,-12.0841,-9.6333,-8.5007,-7.9624,-6.957,-7.1178,-8.2214,-9.2004,,,,0.8036,1.8036,2.8036,3.8036,4.8036,5.8036,6.8036,9.8036,8.5801,9.5801,10.5801,-9.2642,-0.0526,-0.7617,,,,,67.00034,-47.023603,1840.65,12.92,-22.1499,-21.6674,93.4672,138.8688,-5.675
2014-12-01,788.9246,,-26.9251,,81.7953,100.5636,0.5538,,,,6.3299,,151.7556,,2.2004,-4.0961,,,,,,,,,,,,,,,,1.1433,1.087,,,1.7612,1.6775,1.405,1.405,,,,,-15.5005,-12.5807,-10.7699,-9.6795,-8.1543,-7.7305,-8.5745,-9.0451,,,,0.8583,1.8583,2.8583,3.8583,4.8583,5.8583,6.8583,9.8583,8.6347,9.6347,10.6347,-9.0691,-0.0633,-0.7845,,,,,67.000342,-47.023704,1840.58,12.44,-27.4211,-26.9416,100.4441,161.713,-4.0614
2015-01-01,783.1837,,-30.1141,,78.9287,100.5523,0.3881,,,,6.8069,,144.8243,,3.7484,-5.3185,,,5.2701,5.1367,4.2269,4.2269,,183.6136,198.885,0.8747,-29.9466,3.2843,,25.5887,,1.0257,0.9676,,,1.6624,1.5675,1.5098,1.5098,,,,,-16.4375,-14.2265,-12.5723,-11.3436,-9.5226,-8.6563,-9.2586,-9.156,,,,0.963,1.963,2.963,3.963,4.963,5.963,6.963,9.963,8.7394,9.7394,10.7394,-9.1555,-0.0608,-0.7914,,,,,67.000345,-47.023806,1840.51,12.4,-30.5631,-30.114,100.3888,155.2922,-5.2335
2015-02-01,784.4795,,-31.8527,,81.2642,100.4472,0.4076,,,,6.2166,,145.713,,3.3175,-4.8656,,,41.2497,40.4004,31.8209,31.8209,,174.7676,190.9001,0.8719,-32.7491,2.9133,,22.85,,0.9059,0.8516,,,1.5523,1.4583,1.625,1.625,,,,,-17.3308,-15.2945,-13.6973,-12.4831,-10.6111,-9.5449,-9.9482,-9.4022,,,,1.0772,2.0772,3.0771,4.0772,5.0772,6.0772,7.0772,10.0772,8.8536,9.8536,10.8536,-9.4173,-0.0566,-0.7984,,,,,67.000348,-47.023903,1840.44,12.96,-32.0756,-31.8524,99.792,149.8878,-4.747
2015-03-01,782.0802,,-26.4253,,79.2683,97.8521,0.5406,,,,6.7465,,133.1305,,4.4411,-4.1604,,,120.3771,118.4082,91.4595,91.4595,,173.4684,206.7431,0.6266,-27.4597,3.0964,,24.4824,,0.8313,0.7898,,,1.4665,1.3932,1.6885,1.6885,,,,,-18.0778,-16.3376,-14.778,-13.5102,-11.5881,-10.4051,-10.6769,-9.7383,,,,1.1417,2.1417,3.1417,4.1417,5.1417,6.1417,7.1417,10.1417,8.9181,9.9181,10.9181,-9.7829,-0.0808,-0.7371,,,,,67.00035,-47.024,1840.38,13.77,-26.0902,-26.4182,97.9947,152.6899,-4.1505
2015-04-01,795.1335,,-19.8585,,78.6882,92.7211,0.8747,,,,5.7741,,168.6427,,0.9501,-4.73,,,225.9703,224.1926,182.4965,182.4965,0.8154,195.773,230.6449,0.6003,-20.5449,-1.106,,15.5473,,0.7701,0.7413,,,1.3818,1.3302,1.7427,1.7427,,,,,-17.3331,-16.1679,-15.1045,-14.1417,-12.3863,-11.1942,-11.3799,-10.1257,,,,1.1956,2.1956,3.1955,4.1955,5.1955,6.1955,7.1955,10.1955,8.972,9.972,10.972,-10.2083,-0.0408,-0.7552,,67.000362,-47.024275,1840.64,67.000353,-47.024101,1840.31,13.89,-18.5805,-19.8629,93.5244,172.9864,-4.7282
2015-05-01,799.3038,,-13.27,,72.3918,80.743,1.3389,,,,7.219,,145.6107,,2.8106,-4.1064,,,311.7747,310.9976,260.9786,260.9786,0.8446,213.2623,256.791,0.5037,-13.5814,-16.596,,6.1542,,2.4356,2.3795,,,0.8652,0.8427,1.9793,1.9793,,,,,-12.2352,-12.0797,-15.0669,-15.5967,-15.03,-14.3802,-13.6758,-11.679,,,,,0.4293,1.3613,2.3613,3.3613,4.3613,5.3614,8.3614,9.2077,10.2077,11.2077,,-1.1713,-0.3541,,67.000317,-47.024113,1849.41,67.000356,-47.024201,1840.24,14.12,-11.4311,-13.2646,83.3743,160.0944,-4.1076
2015-06-01,808.326,,-5.8337,,72.4222,75.4026,2.3576,,,,5.4401,,142.5402,,2.6801,-3.4978,,,367.9386,368.8935,299.0003,299.0003,0.8068,230.0303,287.4791,0.377,-6.175,-29.393,,5.7942,,2.5373,2.5096,,,0.7009,0.6935,2.1278,2.1278,,,,,-4.4829,-4.7472,-10.8111,-13.9848,-14.2553,-14.1722,-13.7489,-12.2072,,,,,0.2893,1.2893,2.2893,3.2893,4.2893,5.2893,8.2893,9.3575,10.3575,11.3575,,-1.5641,-0.5192,,67.000317,-47.024171,1849.6,67.000358,-47.024302,1840.17,14.08,-3.1663,-5.8373,78.1379,153.9032,-3.498
2015-07-01,814.9771,,-2.8295,,76.357,78.1216,2.9671,,,,3.9824,,130.6037,,2.5027,-2.1454,,,372.0731,370.0769,277.3574,277.3578,0.7604,236.1507,300.7436,0.3086,-3.1264,-22.682,,3.9557,,2.4635,2.4507,,,1.0535,1.0479,1.9801,1.9801,,,,,0.2667,0.1755,0.7355,-5.831,-9.8962,-11.9386,-12.7126,-12.332,,,,,0.1416,1.1416,2.1416,3.1416,4.1416,5.1416,8.1416,9.2098,10.2098,11.2098,,-0.7133,-2.0713,,67.000332,-47.024239,1847.04,67.000361,-47.024402,1840.11,13.89,0.2649,-2.8114,79.5471,143.0381,-2.1498
2015-08-01,807.1425,,-6.367,,79.7259,83.4298,2.4909,,,,5.2603,,155.6076,,1.4875,-3.2804,,,238.357,234.7835,198.1309,198.4067,0.8514,250.3533,286.3896,0.6158,-6.5469,-19.8852,,4.2587,,2.3583,2.3304,,,1.0415,1.0293,2.0496,2.0496,,,,,-2.7806,-2.8119,-1.9701,-4.2652,-6.3904,-8.4454,-10.1112,-11.913,,,,,0.2111,1.2111,2.2111,3.2111,4.2111,5.2111,8.2111,9.2793,10.2793,11.2793,,0.0386,-2.5126,,67.000331,-47.024374,1846.59,67.000364,-47.024504,1840.04,13.84,-4.4967,-6.377,83.2166,167.9695,-3.304
2015-09-01,799.3806,,-10.5363,,81.3884,87.7737,1.9122,,,,6.0121,,138.673,,3.2116,-3.6522,,,128.0982,123.9195,106.4029,106.4029,0.8576,236.9193,268.1571,0.6539,-10.9023,-10.1911,,8.9049,,2.3032,2.2581,,,0.9337,0.9157,2.143,2.143,,,,,-5.865,-5.7654,-4.5953,-5.5142,-6.6999,-7.7567,-8.8808,-11.0691,,,,,0.3045,1.3045,2.3045,3.3045,4.3045,5.3045,8.3045,9.3727,10.3727,11.3727,,-0.032,-2.6194,,67.000341,-47.024479,1845.99,67.000367,-47.024605,1839.97,13.7,-9.473,-10.517,88.962,151.819,-3.6395
2015-10-01,793.5931,,-18.0128,,82.178,92.8247,1.1877,,,,7.4489,,141.7344,,3.6095,-4.5761,,,50.7683,47.1618,42.4175,42.4175,,211.0211,238.2737,0.6772,-18.7836,-2.0832,,15.3363,,2.2345,2.1587,,,0.7409,0.7159,2.2919,2.2919,,,,,-10.7964,-10.752,-8.5832,-7.5952,-7.8517,-8.0529,-8.5967,-10.3844,,,,,0.4534,1.4534,2.4535,3.4535,4.4535,5.4535,8.4535,9.5216,10.5216,11.5216,,-0.1143,-2.8497,,67.000342,-47.024583,1845.7,67.000369,-47.024705,1839.9,13.29,-17.5849,-18.0089,92.6154,151.7307,-4.5637
2015-11-01,790.7399,,-26.8764,,79.19,93.4797,0.6067,,,,6.2969,,134.9021,,3.5073,-3.4953,,,14.6296,12.2899,9.2847,9.2847,,187.3136,207.0882,0.796,-27.7138,-0.3771,,15.3423,,2.1569,2.0466,,,0.6753,0.641,2.3683,2.3683,,,,,-14.4004,-14.5792,-11.8261,-9.8986,-9.5257,-9.0408,-9.011,-10.0097,,,,,0.5363,1.5363,2.5363,3.5363,4.5363,5.5363,8.5363,9.6045,10.6045,11.6045,,-0.3006,-3.1196,,,,,67.000372,-47.024806,1839.83,13.13,-26.7361,-26.8731,93.3606,138.0817,-3.4946
2015-12-01,783.2201,,-29.3341,,74.9617,94.873,0.4012,,,,6.7996,,120.1976,,5.5074,-3.2051,,,0.9158,0.7771,0.9448,0.9448,,174.1386,198.1981,0.7621,-30.1244,0.4854,,16.2473,,2.0624,1.9481,,,0.5706,0.539,2.4871,2.4871,,,,,-16.1223,-16.15,-13.6106,-11.688,-11.135,-10.2735,-9.8195,-9.9744,,,,,0.6486,1.6486,2.6486,3.6486,4.6486,5.6487,8.6487,9.7168,10.7168,11.7168,-10.0442,-0.2882,-3.2358,,,,,67.000375,-47.024906,1839.76,12.56,-29.2499,-29.3175,95.1776,122.9218,-3.2164
2016-01-01,789.3991,,-22.2797,,73.9532,86.9423,0.7491,,,,10.1096,,121.6325,,7.9304,-4.885,,,4.9406,4.0,3.4604,3.4604,,187.6222,222.0379,0.5921,-23.1053,-3.048,,33.938,,2.0202,1.9353,,,0.5552,0.5319,2.4936,2.4936,,,,,-15.9536,-15.857,-14.0245,-12.8666,-12.392,-11.3923,-10.7178,-10.2122,,,,,0.6551,1.6551,2.6551,3.6551,4.6551,5.6551,8.6551,9.7233,10.7233,11.7233,-9.9855,-0.3241,-3.2083,,,,,67.000377,-47.025008,1839.69,12.5,-22.1582,-22.2953,90.2934,134.4777,-4.8867
2016-02-01,789.7149,,-23.792,,76.3317,92.2514,0.6452,,,,9.8069,,131.2994,,6.9016,-6.0631,,,32.4025,28.3906,23.2316,23.2316,,180.7227,215.9578,0.5902,-24.7687,-0.8357,,25.262,,2.0287,1.9377,,,0.5469,0.5223,2.4926,2.4926,,,,,-17.1199,-17.0876,-15.0686,-13.5406,-13.043,-12.0777,-11.3937,-10.5507,,,,,0.654,1.654,2.654,3.654,4.654,5.654,8.654,9.7222,10.7222,11.7222,-10.1726,-0.2543,-3.2424,,,,,67.00038,-47.025107,1839.63,13.08,-23.5373,-23.8021,92.4205,137.4873,-6.0633
2016-03-01,788.9989,,-20.5287,,75.2751,88.2068,0.8341,,,,9.0804,,135.1303,,6.021,-6.0484,,,105.6305,99.2302,84.6075,84.6075,,188.1566,228.1891,0.5217,-21.2547,-4.52,,18.0474,,2.0183,1.9404,,,0.4151,0.3999,2.5597,2.5597,,,,,-16.2329,-16.1531,-15.0317,-13.9202,-13.6122,-12.6958,-11.9871,-10.925,,,,,0.7211,1.7211,2.7211,3.7211,4.7211,5.7211,8.7211,9.7893,10.7893,11.7893,-10.4726,-0.3304,-3.2956,,,,,67.000383,-47.025206,1839.56,13.84,-19.9242,-20.5317,89.5442,137.7426,-6.0516
